id,loss
21604,3942.824
21605,1816.06172144
21612,2112.70816758
21615,6630.59347594
21622,1689.70082927
21624,3149.14737805
21625,1622.42371727
21629,2112.70816758
21632,5562.57190367
21637,3606.99388923
21638,5982.10849582
21639,3814.55422886
21659,1622.42371727
21663,3534.81970998
21665,2331.17445055
21670,7540.31837386
21678,5089.14156177
21683,2028.72867292
21684,1332.69233361
21689,5237.94887097
21690,1622.42371727
21691,4345.66758974
21692,6043.92536023
21695,1622.42371727
21699,2908.09009569
21704,2605.59523636
21705,1622.42371727
21706,6869.798125
21710,1622.42371727
21713,1332.69233361
21718,2237.99612805
21720,1816.06172144
21723,1622.42371727
21725,2028.72867292
21742,2028.72867292
21748,2681.23729508
21750,2918.41630733
21751,7233.10830189
21756,4445.39140449
21760,2909.32044171
21766,4486.35018597
21767,7155.53349693
21774,1332.69233361
21775,2028.72867292
21780,6715.932
21787,1332.69233361
21790,2681.23729508
21800,6315.2636214
21801,2028.72867292
21811,5485.48877005
21813,2013.62613317
21821,2028.72867292
21835,1622.42371727
21851,1797.91123994
21854,2028.72867292
21855,4154.65397849
21861,2028.72867292
21862,6187.7892219
21864,2028.72867292
21869,9664.1190184
21873,1332.69233361
21883,5454.4121286
21884,1332.69233361
21889,4516.97384393
21892,7233.10830189
21897,1332.69233361
21905,2013.62613317
21909,1332.69233361
21920,2028.72867292
21938,2651.51092593
21943,2356.68684041
21946,2918.41630733
21955,2325.32621508
21959,3588.61827899
21962,4748.80205674
21974,3530.82608696
21979,6729.36241706
21984,1622.42371727
21985,3082.31586207
21987,1332.69233361
21992,1816.06172144
21996,2028.72867292
21999,3048.43696429
22002,2356.68684041
22003,2013.62613317
22004,2028.72867292
22006,2013.62613317
22007,2918.41630733
22009,1622.42371727
22012,1622.42371727
22016,2881.78764151
22024,4345.66758974
22030,2314.52166863
22040,2909.32044171
22044,2824.39514778
22045,3588.61827899
22046,3467.98109687
22054,1332.69233361
22061,3057.38978408
22062,1332.69233361
22066,2028.72867292
22071,6729.36241706
22090,3048.43696429
22091,2013.62613317
22092,2314.52166863
22099,1332.69233361
22100,1332.69233361
22104,2352.98568421
22115,2681.23729508
22121,1622.42371727
22124,3048.43696429
22133,1332.69233361
22140,1834.19890873
22142,1332.69233361
22143,3388.09123675
22147,7535.90637782
22149,2028.72867292
22153,1797.91123994
22157,3606.99388923
22158,2605.59523636
22166,2028.72867292
22170,1332.69233361
22174,3534.81970998
22188,2028.72867292
22190,3552.78948983
22193,2028.72867292
22196,1622.42371727
22197,1622.42371727
22198,2881.78764151
22201,2620.73391304
22202,3048.43696429
22206,2918.41630733
22212,6187.7892219
22214,4144.04343023
22219,2909.32044171
22221,1332.69233361
22231,1332.69233361
22232,1797.91123994
22236,1332.69233361
22244,1332.69233361
22250,1622.42371727
22256,1816.06172144
22258,2212.840859
22260,4445.39140449
22264,5780.55662623
22273,2681.23729508
22275,2356.68684041
22278,2013.62613317
22280,2314.52166863
22285,2028.72867292
22286,1844.69461477
22292,4056.63884615
22295,2013.62613317
22312,2908.09009569
22313,3467.98109687
22318,3552.78948983
22333,2028.72867292
22342,9372.65
22344,8692.06756871
22346,1622.42371727
22356,2028.72867292
22361,26506.3690909
22364,2028.72867292
22374,2028.72867292
22375,1622.42371727
22383,1332.69233361
22384,2314.52166863
22388,2028.72867292
22400,1622.42371727
22402,2681.23729508
22407,2314.52166863
22412,5234.01758865
22413,2028.72867292
22416,5853.19273713
22417,1804.11555836
22419,5385.25989637
22421,2892.43665988
22433,1622.42371727
22437,2028.72867292
22442,12162.9999265
22443,3552.78948983
22450,3552.78948983
22451,2918.41630733
22453,2314.52166863
22454,2028.72867292
22461,3467.98109687
22462,1332.69233361
22464,2892.43665988
22467,3552.78948983
22469,2892.43665988
22475,2028.72867292
22480,1622.42371727
22493,1332.69233361
22495,3552.78948983
22497,2920.68983806
22500,2314.52166863
22504,4967.79992248
22513,2112.70816758
22527,1622.42371727
22534,2028.72867292
22535,4516.97384393
22536,1622.42371727
22540,12656.7858683
22549,1816.06172144
22553,3534.81970998
22554,2314.52166863
22565,1332.69233361
22566,3196.08166201
22581,1332.69233361
22582,4556.42194373
22585,6729.36241706
22589,2028.72867292
22590,2331.17445055
22592,2314.52166863
22595,4516.97384393
22603,3552.78948983
22606,2028.72867292
22617,3606.99388923
22625,9240.68614379
22629,5454.4121286
22631,2892.43665988
22647,2028.72867292
22649,6076.67367876
22650,2356.68684041
22656,1332.69233361
22661,2800.16557971
22662,2028.72867292
22665,8905.61066372
22666,4486.35018597
22668,2681.23729508
22675,3552.78948983
22679,2028.72867292
22685,3552.78948983
22691,1622.42371727
22709,1622.42371727
22711,3606.99388923
22724,5485.48877005
22727,2892.43665988
22734,1622.42371727
22738,3928.93095821
22746,2314.52166863
22749,1622.42371727
22750,4770.9190106
22755,4390.1876694
22756,2605.59523636
22764,1332.69233361
22767,2028.72867292
22772,1622.42371727
22773,2028.72867292
22791,2892.43665988
22793,3138.03264706
22796,6187.7892219
22797,1622.42371727
22798,3552.78948983
22800,2028.72867292
22801,2331.17445055
22805,5562.57190367
22813,6187.7892219
22816,6456.47966071
22831,5853.19273713
22834,3196.08166201
22840,1816.06172144
22848,2800.16557971
22852,2028.72867292
22854,3942.824
22856,1622.42371727
22857,1622.42371727
22859,3552.78948983
22862,3552.78948983
22863,3388.09123675
22876,1332.69233361
22880,1859.74343564
22885,2028.72867292
22889,2028.72867292
22893,2918.41630733
22895,1622.42371727
22897,2892.43665988
22899,1622.42371727
22901,4435.27459854
22902,2028.72867292
22904,1622.42371727
22913,2028.72867292
22915,2331.17445055
22918,1622.42371727
22919,1797.91123994
22925,3747.03
22937,5089.14156177
22943,3588.61827899
22944,1332.69233361
22949,3149.14737805
22953,4390.1876694
22954,3196.08166201
22959,1332.69233361
22961,2028.72867292
22979,2909.32044171
22980,2314.52166863
22987,2013.62613317
22998,2681.23729508
23001,2943.21299213
23005,1859.74343564
23012,3552.78948983
23014,2325.32621508
23018,3552.78948983
23023,1332.69233361
23024,2605.59523636
23038,2028.72867292
23041,2028.72867292
23054,3125.24705882
23062,2605.59523636
23063,3057.38978408
23064,1622.42371727
23071,2028.72867292
23077,6729.36241706
23078,2892.43665988
23080,1332.69233361
23081,2314.52166863
23086,2881.78764151
23087,1622.42371727
23088,1332.69233361
23089,4432.44504902
23099,1999.70234043
23102,3057.38978408
23108,1332.69233361
23109,4445.39140449
23113,2215.45634921
23125,1332.69233361
23127,3552.78948983
23134,4486.35018597
23135,8692.06756871
23137,1622.42371727
23141,3057.38978408
23143,4556.42194373
23147,1622.42371727
23148,2028.72867292
23152,2331.17445055
23155,2918.41630733
23157,2909.32044171
23160,2325.32621508
23163,1332.69233361
23168,2028.72867292
23170,2605.59523636
23175,2028.72867292
23191,5562.57190367
23192,1622.42371727
23197,1816.06172144
23206,2578.21291866
23209,13799.835
23210,1332.69233361
23212,3552.78948983
23214,1417.77944606
23215,4516.97384393
23217,4154.65397849
23222,2651.51092593
23225,2028.72867292
23227,2013.62613317
23231,1804.11555836
23236,1844.69461477
23247,4516.97384393
23248,5674.97977186
23254,2028.72867292
23261,5780.55662623
23264,2314.52166863
23270,3552.78948983
23271,3606.99388923
23273,5780.55662623
23274,2314.52166863
23275,2028.72867292
23279,3138.03264706
23282,2013.62613317
23285,2028.72867292
23287,3928.93095821
23301,3196.08166201
23302,6315.2636214
23306,1332.69233361
23313,4486.35018597
23318,5264.15915385
23319,4486.35018597
23324,2892.43665988
23329,1622.42371727
23332,1332.69233361
23335,4345.66758974
23337,2028.72867292
23342,5853.19273713
23343,2028.72867292
23350,6043.92536023
23359,2013.62613317
23362,3552.78948983
23372,2028.72867292
23380,3606.99388923
23382,3552.78948983
23388,1417.77944606
23400,3467.98109687
23420,1622.42371727
23423,1622.42371727
23426,3928.93095821
23428,2314.52166863
23431,4390.1876694
23435,2406.13234848
23436,2314.52166863
23445,3552.78948983
23462,1622.42371727
23468,3928.93095821
23470,2681.23729508
23471,2028.72867292
23472,2314.52166863
23486,2013.62613317
23491,9240.68614379
23494,2331.17445055
23496,3138.03264706
23497,5454.4121286
23510,6729.36241706
23514,7540.31837386
23528,1859.74343564
23534,5780.55662623
23537,3552.78948983
23538,2028.72867292
23541,7813.45825513
23546,2314.52166863
23547,5089.14156177
23551,7535.90637782
23557,2605.59523636
23562,2129.2463964
23565,3814.55422886
23566,3928.93095821
23567,4345.66758974
23575,3947.52944444
23578,2892.43665988
23584,1332.69233361
23585,1332.69233361
23587,1622.42371727
23588,2028.72867292
23591,3552.78948983
23596,2028.72867292
23597,2013.62613317
23605,1844.69461477
23611,3196.08166201
23618,1834.19890873
23619,1622.42371727
23620,1332.69233361
23633,3467.98109687
23637,1622.42371727
23646,3552.78948983
23651,1844.69461477
23655,3048.43696429
23661,1834.19890873
23666,1332.69233361
23670,1332.69233361
23671,2920.68983806
23677,6456.47966071
23681,1834.19890873
23683,6729.36241706
23685,2112.70816758
23689,4445.39140449
23690,2028.72867292
23692,1332.69233361
23697,7535.90637782
23704,1673.35066667
23706,1797.91123994
23709,5377.73403315
23717,2013.62613317
23721,9703.50580247
23724,3928.93095821
23726,1332.69233361
23729,1622.42371727
23736,2892.43665988
23737,2028.72867292
23742,2620.73391304
23761,2028.72867292
23763,3388.09123675
23768,1622.42371727
23773,1622.42371727
23774,3048.43696429
23776,3592.05389831
23796,5562.57190367
23797,4390.1876694
23799,2237.99612805
23801,1797.91123994
23804,2028.72867292
23808,1622.42371727
23809,4345.66758974
23813,1622.42371727
23825,1622.42371727
23841,2237.99612805
23851,2028.72867292
23858,1622.42371727
23862,2356.68684041
23866,2237.99612805
23869,1332.69233361
23871,1622.42371727
23886,12030.7001935
23890,3588.61827899
23900,2314.52166863
23902,2212.840859
23903,4516.97384393
23905,2918.41630733
23919,2028.72867292
23920,1816.06172144
23927,2215.45634921
23930,1332.69233361
23932,2314.52166863
23935,10337.4685
23937,2028.72867292
23945,2028.72867292
23946,2892.43665988
23952,1332.69233361
23964,2162.37159509
23966,2028.72867292
23968,4516.97384393
23971,2028.72867292
23972,4390.1876694
23975,8905.61066372
23981,1622.42371727
23984,5635.81513369
23988,2028.72867292
23990,2028.72867292
23996,2356.68684041
23997,2028.72867292
23998,2325.32621508
24013,2013.62613317
24020,2314.52166863
24022,4435.27459854
24037,5674.97977186
24041,1844.69461477
24051,2681.23729508
24053,3277.18810811
24063,1332.69233361
24067,2356.68684041
24069,2356.68684041
24082,2314.52166863
24087,2681.23729508
24090,1859.74343564
24096,1816.06172144
24097,3552.78948983
24098,1622.42371727
24108,2028.72867292
24110,2356.68684041
24117,2620.73391304
24118,4486.35018597
24128,1622.42371727
24129,3552.78948983
24131,7155.53349693
24132,2314.52166863
24134,3196.08166201
24135,5454.4121286
24136,8692.06756871
24142,2681.23729508
24144,2314.52166863
24146,2028.72867292
24148,1622.42371727
24151,1332.69233361
24155,1622.42371727
24167,2028.72867292
24169,5562.57190367
24173,1834.19890873
24174,2620.73391304
24183,5780.55662623
24186,7535.90637782
24188,6076.67367876
24194,6315.2636214
24197,1689.70082927
24200,1622.42371727
24207,3552.78948983
24220,1622.42371727
24221,1622.42371727
24224,5089.14156177
24229,3534.81970998
24230,2909.32044171
24235,1622.42371727
24243,1797.91123994
24249,2605.59523636
24273,2892.43665988
24281,5635.81513369
24292,2129.2463964
24302,1859.74343564
24305,2314.52166863
24309,1816.06172144
24310,4516.97384393
24316,4770.9190106
24318,12656.7858683
24329,2314.52166863
24330,8954.42603448
24341,1622.42371727
24345,1622.42371727
24347,9664.1190184
24349,2918.41630733
24351,1834.19890873
24352,2892.43665988
24358,3552.78948983
24359,3028.58147321
24362,2013.62613317
24369,2620.73391304
24378,2028.72867292
24379,2824.39514778
24386,2908.09009569
24390,3606.99388923
24395,2028.72867292
24399,3149.14737805
24400,2172.25966887
24406,4144.04343023
24408,2028.72867292
24411,3928.93095821
24413,2112.70816758
24423,2013.62613317
24430,2212.840859
24435,3814.55422886
24436,3763.25788321
24438,2314.52166863
24443,1816.06172144
24445,2325.32621508
24452,12656.7858683
24454,4623.76275
24464,5377.73403315
24468,2651.51092593
24473,1332.69233361
24477,2824.39514778
24481,5780.55662623
24484,2013.62613317
24490,3057.38978408
24491,1332.69233361
24497,1622.42371727
24504,4390.1876694
24509,1332.69233361
24510,2028.72867292
24511,1622.42371727
24518,1332.69233361
24521,3552.78948983
24525,1622.42371727
24528,14641.9886992
24564,4516.97384393
24571,2212.840859
24575,1622.42371727
24581,2909.32044171
24590,2314.52166863
24591,3048.43696429
24594,4445.39140449
24599,1622.42371727
24602,2028.72867292
24605,1622.42371727
24607,2314.52166863
24610,2605.59523636
24621,5780.55662623
24626,1332.69233361
24632,6187.7892219
24634,11184.7685882
24635,5089.14156177
24638,4516.97384393
24650,1622.42371727
24653,10337.4685
24655,8692.06756871
24660,1748.38664804
24661,2028.72867292
24663,1332.69233361
24666,3467.98109687
24675,2028.72867292
24676,2892.43665988
24679,4516.97384393
24684,4154.65397849
24685,3928.93095821
24701,2204.28808824
24704,3606.99388923
24706,1622.42371727
24711,3947.52944444
24712,2215.45634921
24715,2028.72867292
24719,4516.97384393
24720,8905.61066372
24726,1332.69233361
24731,6729.36241706
24734,1332.69233361
24736,3057.38978408
24738,5562.57190367
24760,7813.45825513
24763,1844.69461477
24771,1332.69233361
24774,2314.52166863
24776,2013.62613317
24780,2112.70816758
24787,3149.14737805
24796,6729.36241706
24798,3606.99388923
24801,5780.55662623
24805,3388.09123675
24809,2909.32044171
24816,1332.69233361
24818,5089.14156177
24824,4345.66758974
24825,1859.74343564
24831,1622.42371727
24839,1622.42371727
24841,1332.69233361
24850,2356.68684041
24865,2314.52166863
24867,1622.42371727
24868,1332.69233361
24874,2909.32044171
24876,2681.23729508
24878,1797.91123994
24879,1622.42371727
24884,1622.42371727
24885,4445.39140449
24886,3048.43696429
24888,3763.25788321
24902,2881.78764151
24907,2314.52166863
24909,1622.42371727
24917,1622.42371727
24928,2112.70816758
24931,2013.62613317
24939,2681.23729508
24942,5385.25989637
24948,1622.42371727
24952,1332.69233361
24957,1622.42371727
24961,2028.72867292
24964,2112.70816758
24981,2620.73391304
24992,6456.47966071
24995,2918.41630733
25001,2892.43665988
25006,4486.35018597
25010,3552.78948983
25019,3196.08166201
25022,1332.69233361
25026,2013.62613317
25033,1622.42371727
25048,2920.68983806
25049,1834.19890873
25051,3928.93095821
25058,3534.81970998
25060,2028.72867292
25063,1332.69233361
25065,8692.06756871
25068,2028.72867292
25073,1332.69233361
25075,2013.62613317
25088,2028.72867292
25091,2028.72867292
25093,5982.10849582
25095,1332.69233361
25099,2909.32044171
25111,2314.52166863
25114,3635.5390604
25118,2605.59523636
25119,2909.32044171
25121,1332.69233361
25125,2204.28808824
25128,1748.38664804
25129,5780.55662623
25132,1804.11555836
25137,6630.59347594
25140,3057.38978408
25143,2314.52166863
25144,3138.03264706
25151,2356.68684041
25152,7680.85638462
25162,2909.32044171
25168,1622.42371727
25171,2892.43665988
25172,12162.9999265
25175,2028.72867292
25181,2356.68684041
25187,4486.35018597
25188,1622.42371727
25189,1622.42371727
25193,6043.92536023
25198,1844.69461477
25215,7813.45825513
25225,1804.11555836
25229,1332.69233361
25232,2488.61729508
25239,2028.72867292
25250,4144.04343023
25251,4486.35018597
25252,2578.21291866
25257,2028.72867292
25258,1417.77944606
25267,2314.52166863
25271,1332.69233361
25280,4623.76275
25285,2356.68684041
25288,2028.72867292
25300,5089.14156177
25312,2013.62613317
25315,3196.08166201
25316,1332.69233361
25317,2013.62613317
25336,1622.42371727
25338,3552.78948983
25339,5635.81513369
25341,2909.32044171
25342,2314.52166863
25343,6715.932
25346,1332.69233361
25349,1332.69233361
25350,1332.69233361
25351,1816.06172144
25357,1844.69461477
25363,2892.43665988
25371,1332.69233361
25377,1804.11555836
25379,1332.69233361
25381,2028.72867292
25384,5780.55662623
25390,2028.72867292
25392,1804.11555836
25395,3763.25788321
25402,6729.36241706
25403,4445.39140449
25404,6043.92536023
25415,1859.74343564
25417,1804.11555836
25418,3534.81970998
25425,3534.81970998
25426,1834.19890873
25428,1804.11555836
25435,2172.25966887
25442,2620.73391304
25455,12030.7001935
25468,1622.42371727
25471,4390.1876694
25486,1332.69233361
25492,3761.55239316
25498,1622.42371727
25499,3534.81970998
25502,1859.74343564
25506,3928.93095821
25510,3552.78948983
25513,2028.72867292
25518,2237.99612805
25520,4770.9190106
25522,3028.58147321
25526,1622.42371727
25532,1332.69233361
25543,2028.72867292
25546,2028.72867292
25551,1622.42371727
25554,2028.72867292
25558,4556.42194373
25560,3928.93095821
25563,1332.69233361
25568,1622.42371727
25569,7535.90637782
25570,3606.99388923
25574,2028.72867292
25580,4154.65397849
25584,1332.69233361
25585,4748.80205674
25586,1622.42371727
25588,7540.31837386
25592,2028.72867292
25594,3552.78948983
25595,3552.78948983
25614,2892.43665988
25621,1673.35066667
25630,4144.04343023
25632,2028.72867292
25635,2028.72867292
25636,11184.7685882
25638,1332.69233361
25645,3552.78948983
25649,3928.93095821
25654,3592.05389831
25657,4445.39140449
25660,3534.81970998
25668,1804.11555836
25670,2314.52166863
25677,1673.35066667
25680,2605.59523636
25683,1332.69233361
25685,4445.39140449
25690,2314.52166863
25694,2399.48606061
25696,1622.42371727
25701,1622.42371727
25703,1332.69233361
25708,1332.69233361
25720,1816.06172144
25722,1834.19890873
25725,3928.93095821
25727,3761.55239316
25729,3534.81970998
25731,5780.55662623
25733,3534.81970998
25738,3467.98109687
25743,2883.3827027
25746,2356.68684041
25747,7535.90637782
25752,2212.840859
25754,7813.45825513
25760,1816.06172144
25764,1622.42371727
25766,1622.42371727
25775,3459.47544304
25779,1332.69233361
25785,1332.69233361
25787,2028.72867292
25795,3149.14737805
25796,2406.13234848
25800,1332.69233361
25807,3467.98109687
25811,4556.42194373
25813,2028.72867292
25814,1332.69233361
25816,5982.10849582
25817,1804.11555836
25823,1622.42371727
25838,1332.69233361
25844,3057.38978408
25869,2681.23729508
25873,5089.14156177
25875,1332.69233361
25876,1622.42371727
25878,4127.20236486
25881,1834.19890873
25889,2909.32044171
25894,2129.2463964
25895,12162.9999265
25896,2314.52166863
25906,1804.11555836
25910,1332.69233361
25916,3552.78948983
25921,2028.72867292
25924,2892.43665988
25931,4390.1876694
25941,3928.93095821
25946,1622.42371727
25949,2605.59523636
25954,1332.69233361
25957,1816.06172144
25964,2204.28808824
25976,1332.69233361
25978,5676.05757835
25987,2028.72867292
25989,2013.62613317
26004,1622.42371727
26005,1622.42371727
26006,1859.74343564
26007,2314.52166863
26013,1622.42371727
26014,2215.45634921
26026,2314.52166863
26029,2028.72867292
26032,4516.97384393
26033,2314.52166863
26037,1622.42371727
26039,1332.69233361
26046,1332.69233361
26057,3149.14737805
26058,3534.81970998
26060,1332.69233361
26067,1332.69233361
26068,2955.63434483
26069,2028.72867292
26072,2892.43665988
26078,4154.65397849
26081,2893.21421875
26085,1332.69233361
26090,2356.68684041
26093,8485.25945946
26095,2331.17445055
26097,3635.5390604
26099,3552.78948983
26103,2028.72867292
26106,1332.69233361
26107,4390.1876694
26113,1332.69233361
26114,1332.69233361
26117,1332.69233361
26118,2314.52166863
26120,3606.99388923
26121,1622.42371727
26122,2892.43665988
26131,3552.78948983
26134,2028.72867292
26135,1622.42371727
26140,2028.72867292
26143,1804.11555836
26147,5780.55662623
26156,1332.69233361
26157,3149.14737805
26158,1859.74343564
26169,5982.10849582
26172,3534.81970998
26176,3082.31586207
26177,2681.23729508
26182,2028.72867292
26183,3606.99388923
26188,1622.42371727
26191,2028.72867292
26200,1622.42371727
26205,1622.42371727
26215,1622.42371727
26219,3552.78948983
26223,2325.32621508
26224,2800.16557971
26232,2325.32621508
26233,1622.42371727
26234,4486.35018597
26236,2892.43665988
26248,1622.42371727
26254,2112.70816758
26259,2028.72867292
26260,3588.61827899
26266,4435.27459854
26270,2620.73391304
26272,3552.78948983
26278,1859.74343564
26286,2314.52166863
26288,2028.72867292
26297,3552.78948983
26299,2620.73391304
26302,2013.62613317
26313,3928.93095821
26319,1332.69233361
26332,2681.23729508
26344,2028.72867292
26351,2918.41630733
26352,1622.42371727
26359,5982.10849582
26363,2955.63434483
26366,6729.36241706
26368,6456.47966071
26378,2314.52166863
26382,1816.06172144
26392,1332.69233361
26394,2314.52166863
26397,1622.42371727
26400,1622.42371727
26403,2028.72867292
26405,2314.52166863
26412,2028.72867292
26413,2314.52166863
26414,1622.42371727
26422,3552.78948983
26442,2028.72867292
26449,5780.55662623
26455,3552.78948983
26457,4516.97384393
26459,8485.25945946
26461,3534.81970998
26465,2892.43665988
26467,2028.72867292
26475,1622.42371727
26478,2918.41630733
26479,1859.74343564
26481,2215.45634921
26493,2028.72867292
26495,3149.14737805
26500,2013.62613317
26504,7233.10830189
26509,1332.69233361
26512,2013.62613317
26516,4445.39140449
26521,1332.69233361
26525,5797.76858639
26528,2331.17445055
26536,1859.74343564
26540,1332.69233361
26541,1816.06172144
26552,2215.45634921
26553,3552.78948983
26557,3149.14737805
26558,4345.66758974
26559,1622.42371727
26563,3022.95393333
26564,5089.14156177
26570,5780.55662623
26571,2028.72867292
26575,1622.42371727
26576,3057.38978408
26578,2909.32044171
26583,2028.72867292
26586,2918.41630733
26588,1332.69233361
26597,2356.68684041
26604,2013.62613317
26605,1332.69233361
26610,1332.69233361
26612,3552.78948983
26617,11184.7685882
26619,1622.42371727
26630,1332.69233361
26632,4390.1876694
26635,2314.52166863
26642,7535.90637782
26649,2013.62613317
26667,2314.52166863
26669,2028.72867292
26671,2028.72867292
26682,2892.43665988
26695,7535.90637782
26699,1332.69233361
26703,2028.72867292
26706,2681.23729508
26716,1332.69233361
26719,2578.21291866
26722,2028.72867292
26727,2356.68684041
26730,5676.05757835
26731,5780.55662623
26735,2112.70816758
26737,1622.42371727
26739,1622.42371727
26740,2918.41630733
26756,3534.81970998
26757,2314.52166863
26765,1622.42371727
26776,2681.23729508
26778,1622.42371727
26779,7274.7577665
26785,2331.17445055
26790,4486.35018597
26791,2605.59523636
26799,2028.72867292
26800,3761.55239316
26805,1332.69233361
26809,1622.42371727
26811,4556.42194373
26820,2314.52166863
26822,1622.42371727
26826,2028.72867292
26828,7813.45825513
26840,2028.72867292
26841,3814.55422886
26852,2112.70816758
26854,1816.06172144
26859,2892.43665988
26860,1332.69233361
26862,1332.69233361
26870,3552.78948983
26877,2356.68684041
26878,1622.42371727
26882,1844.69461477
26888,7813.45825513
26902,1622.42371727
26907,3635.5390604
26912,1622.42371727
26915,2892.43665988
26926,2681.23729508
26930,1622.42371727
26944,1332.69233361
26949,6729.36241706
26952,2013.62613317
26967,4445.39140449
26974,3138.03264706
26977,7813.45825513
26980,7813.45825513
26984,2605.59523636
26985,1859.74343564
26988,1332.69233361
26990,4770.9190106
26993,1332.69233361
26995,3149.14737805
27001,4486.35018597
27005,2314.52166863
27009,5635.81513369
27010,5089.14156177
27012,2028.72867292
27015,3631.31886667
27017,3552.78948983
27025,1332.69233361
27031,11898.9709091
27032,2314.52166863
27033,1797.91123994
27043,2892.43665988
27049,2028.72867292
27050,3467.98109687
27059,4345.66758974
27064,1622.42371727
27076,1332.69233361
27078,2406.13234848
27087,1332.69233361
27091,4445.39140449
27093,2356.68684041
27098,2918.41630733
27103,2314.52166863
27104,2028.72867292
27105,2881.78764151
27112,1816.06172144
27115,3928.93095821
27117,12030.7001935
27119,1332.69233361
27120,1622.42371727
27134,2028.72867292
27135,4390.1876694
27136,2356.68684041
27143,3552.78948983
27153,3028.58147321
27154,1622.42371727
27170,4445.39140449
27171,2356.68684041
27186,5780.55662623
27187,1673.35066667
27190,4144.04343023
27192,1332.69233361
27204,2013.62613317
27207,3606.99388923
27213,1332.69233361
27220,2889.40904348
27221,2892.43665988
27233,2356.68684041
27241,1859.74343564
27248,2028.72867292
27249,5982.10849582
27252,3552.78948983
27254,7535.90637782
27258,2918.41630733
27259,2681.23729508
27268,3467.98109687
27271,2314.52166863
27274,2918.41630733
27277,1834.19890873
27288,2824.39514778
27294,4516.97384393
27295,4445.39140449
27299,3606.99388923
27310,7813.45825513
27313,6135.08666667
27321,2028.72867292
27322,1332.69233361
27327,2314.52166863
27332,1622.42371727
27335,3947.52944444
27337,2605.59523636
27361,1622.42371727
27363,15822.5833166
27371,1622.42371727
27373,1332.69233361
27385,4748.80205674
27387,3048.43696429
27390,1622.42371727
27393,2028.72867292
27397,2013.62613317
27399,2237.99612805
27402,3125.24705882
27407,3552.78948983
27410,4748.80205674
27411,3631.31886667
27419,1804.11555836
27424,3534.81970998
27427,2314.52166863
27428,1332.69233361
27434,9240.68614379
27441,1622.42371727
27446,1622.42371727
27450,2314.52166863
27455,2356.68684041
27456,1622.42371727
27457,2028.72867292
27458,3552.78948983
27466,1622.42371727
27469,4445.39140449
27473,1332.69233361
27480,1332.69233361
27500,5853.19273713
27511,8905.61066372
27528,2314.52166863
27529,1332.69233361
27531,2909.32044171
27533,2314.52166863
27535,2892.43665988
27543,2356.68684041
27544,3763.25788321
27546,1332.69233361
27548,3552.78948983
27549,1332.69233361
27559,3041.64403974
27568,1622.42371727
27582,2028.72867292
27585,15822.5833166
27588,1332.69233361
27590,1332.69233361
27591,2918.41630733
27592,1622.42371727
27602,2800.16557971
27627,1332.69233361
27628,4445.39140449
27631,2028.72867292
27632,2314.52166863
27636,2892.43665988
27644,8485.25945946
27649,1622.42371727
27658,1689.70082927
27660,4154.65397849
27665,1622.42371727
27668,1816.06172144
27671,2314.52166863
27676,2909.32044171
27679,2918.41630733
27680,2013.62613317
27682,4516.97384393
27684,1332.69233361
27692,2162.37159509
27694,7233.10830189
27698,1622.42371727
27699,5089.14156177
27714,2605.59523636
27716,1622.42371727
27726,2013.62613317
27731,1804.11555836
27744,3928.93095821
27745,1332.69233361
27747,8409.865
27752,2028.72867292
27755,3606.99388923
27756,1622.42371727
27762,5676.05757835
27766,2028.72867292
27767,7540.31837386
27768,4435.27459854
27773,4435.27459854
27790,1332.69233361
27795,3588.61827899
27797,1622.42371727
27804,1859.74343564
27806,1622.42371727
27808,1622.42371727
27809,6729.36241706
27810,1332.69233361
27811,2028.72867292
27836,1622.42371727
27845,2892.43665988
27848,9664.1190184
27849,1844.69461477
27853,3552.78948983
27855,3928.93095821
27857,2605.59523636
27862,3606.99388923
27865,2028.72867292
27877,2578.21291866
27878,3534.81970998
27889,3534.81970998
27890,5385.25989637
27899,7535.90637782
27900,1332.69233361
27908,2095.80228571
27910,2028.72867292
27915,1804.11555836
27918,4516.97384393
27919,1804.11555836
27929,1622.42371727
27936,2028.72867292
27940,1859.74343564
27941,2028.72867292
27945,3631.31886667
27946,2314.52166863
27948,3048.43696429
27959,2028.72867292
27961,1622.42371727
27963,2028.72867292
27965,1622.42371727
27967,3588.61827899
27968,3814.55422886
27972,3552.78948983
27974,1622.42371727
27976,1332.69233361
27977,8692.06756871
27979,2605.59523636
27983,1748.38664804
27995,1622.42371727
28007,5780.55662623
28008,1804.11555836
28011,7540.31837386
28014,1834.19890873
28018,3534.81970998
28021,5089.14156177
28023,2028.72867292
28030,5780.55662623
28034,2605.59523636
28039,1332.69233361
28040,3606.99388923
28042,1622.42371727
28054,2909.32044171
28060,1816.06172144
28062,1332.69233361
28084,3761.55239316
28086,7540.31837386
28090,4623.76275
28093,1834.19890873
28098,2605.59523636
28104,2013.62613317
28107,1332.69233361
28109,1622.42371727
28110,1797.91123994
28112,2028.72867292
28119,2681.23729508
28122,2892.43665988
28123,2399.48606061
28125,2028.72867292
28133,1804.11555836
28134,3761.55239316
28135,2892.43665988
28140,1332.69233361
28143,1332.69233361
28150,1622.42371727
28158,4390.1876694
28159,2028.72867292
28163,4127.20236486
28164,1804.11555836
28167,3606.99388923
28194,5797.76858639
28209,1332.69233361
